氏#シ ・ うじ ・ -うじ#family name; surname; clan#kanji
統#トウ ・ す.べる ・ ほび.る#overall; relationship; ruling; governing#kanji
保#ホ ・ ホウ ・ たも.つ#protect; guarantee; keep; preserve; sustain; support#kanji
第#ダイ ・ テイ#No.; residence#kanji
結#ケツ ・ ケチ ・ むす.ぶ ・ ゆ.う ・ ゆ.わえる#tie; bind; contract; join; organize; do up hair; fasten#kanji
派#ハ#faction; group; party; clique; sect; school#kanji
案#アン ・ つくえ#plan; suggestion; draft; ponder; fear; proposition; idea; expectation; worry; table; bench#kanji
策#サク#scheme; plan; policy; step; means#kanji
基#キ ・ もと ・ もとい#fundamentals; radical (chem); counter for machines; foundation#kanji
価#カ ・ ケ ・ あたい#value; price#kanji
提#テイ ・ チョウ ・ ダイ ・ さ.げる#propose; take along; carry in hand#kanji
挙#キョ ・ あ.げる ・ あ.がる ・ こぞ.る#raise; plan; project; behavior; actions#kanji
応#オウ ・ ヨウ ・ -ノウ ・ あた.る ・ まさに ・ こた.える#apply; answer; yes; OK; reply; accept#kanji
企#キ ・ くわだ.てる ・ たくら.む#undertake; scheme; design; attempt; plan#kanji
検#ケン ・ しら.べる#examination; investigate#kanji
藤#トウ ・ ドウ ・ ふじ#wisteria#kanji
沢#タク ・ さわ ・ うるお.い ・ うるお.す ・ つや#swamp#kanji
裁#サイ ・ た.つ ・ さば.く#tailor; judge; decision; cut out (pattern)#kanji
証#ショウ ・ あかし#evidence; proof; certificate#kanji
援#エン#abet; help; save#kanji
施#シ ・ セ ・ ほどこ.す#alms; apply bandages; administer first-aid#kanji
井#セイ ・ ショウ ・ い#well; well crib; town; community#kanji
護#ゴ ・ まも.る#safeguard; protect#kanji
展#テン#unfold; expand#kanji
態#タイ ・ わざ.と#attitude; condition; figure; appearance; voice (of verbs)#kanji
鮮#セン ・ あざ.やか#fresh; vivid; clear; brilliant; Korea#kanji
視#シ ・ み.る#inspection; regard as; see; look at#kanji
条#ジョウ ・ チョウ ・ デキ ・ えだ ・ すじ#article; clause; item; stripe; streak#kanji
幹#カン ・ みき#tree trunk#kanji
独#ドク ・ トク ・ ひと.り#single; alone; spontaneously; Germany#kanji
宮#キュウ ・ グウ ・ ク ・ クウ ・ みや#Shinto shrine; constellations; palace; princess#kanji
率#ソツ ・ リツ ・ シュツ ・ ひき.いる#ratio; rate; proportion; %; coefficient; factor#kanji
衛#エイ ・ エ#defense; protection#kanji
張#チョウ ・ は.る ・ -は.り ・ -ば.り#lengthen; counter for bows & stringed instruments; stretch; spread; put up (tent)#kanji
監#カン#oversee; official; govt office; rule; administer#kanji
環#カン ・ わ#ring; circle; link; wheel#kanji
審#シン ・ つまび.らか ・ つぶさ.に#hearing; judge; trial#kanji
義#ギ#righteousness; justice; morality; honor; loyalty; meaning#kanji
訴#ソ ・ うった.える#accusation; sue; complain of pain; appeal to#kanji
株#シュ ・ かぶ#stocks; stump; shares; stock; counter for small plants#kanji
姿#シ ・ すがた#figure; form; shape#kanji
閣#カク#tower; tall building; palace#kanji
衆#シュウ ・ シュ ・ おお.い#masses; great numbers; multitude; populace#kanji
評#ヒョウ#evaluate; criticism; comment#kanji
影#エイ ・ かげ#shadow; silhouette; phantom#kanji
松#ショウ ・ まつ#pine tree#kanji
撃#ゲキ ・ う.つ#beat; attack; defeat; conquer#kanji
佐#サ#assistant; help#kanji
核#カク#nucleus; core; kernel#kanji
整#セイ ・ ととの.える ・ ととの.う#organize; arranging; tune; tone; meter; key (music)#kanji
融#ユウ ・ と.ける ・ と.かす#dissolve; melt#kanji
製#セイ#made in...; manufacture#kanji
票#ヒョウ#ballot; label; ticket; sign#kanji
渉#ショウ ・ わた.る#ford; ferry; port#kanji
響#キョウ ・ ひび.く#echo; sound; resound; ring; vibrate#kanji
推#スイ ・ お.す#conjecture; infer; guess; suppose; support; push (for)#kanji
請#セイ ・ シン ・ ショウ ・ こ.う ・ う.ける#solicit; invite; ask#kanji
器#キ ・ うつわ#utensil; vessel; receptacle; implement; instrument; ability; container; tool; set#kanji
士#シ ・ さむらい#gentleman; samurai; samurai radical (no. 33)#kanji
討#トウ ・ う.つ#chastise; attack; defeat; destroy; conquer#kanji
攻#コウ ・ せ.める#aggression; attack#kanji
崎#キ ・ さき ・ さい ・ みさき#promontory; cape; spit#kanji
督#トク#coach; command; urge; lead; supervise#kanji
授#ジュ ・ さず.ける ・ さず.かる#impart; instruct; grant; confer#kanji
催#サイ ・ もよう.す ・ もよお.す#sponsor; hold (a meeting); give (a dinner)#kanji
及#キュウ ・ およ.ぶ ・ およ.び ・ および ・ およ.ぼす#reach out; exert; exercise; cause#kanji
憲#ケン#constitution; law#kanji
離#リ ・ はな.れる ・ はな.す#detach; separation; disjoin; digress#kanji
激#ゲキ ・ はげ.しい#violent; get excited; enraged; chafe; incite#kanji
摘#テキ ・ つ.む#pinch; pick; pluck; trim; clip; summarize#kanji
系#ケイ#lineage; system#kanji
批#ヒ#criticism; strike#kanji
郎#ロウ ・ リョウ ・ おとこ#son; counter for sons#kanji
健#ケン ・ すこ.やか#healthy; health; strength; persistence#kanji
盟#メイ#alliance; oath#kanji
従#ジュウ ・ ショウ ・ ジュ ・ したが.う ・ したが.える ・ より#accompany; obey; submit to; comply; follow; secondary; incidental; subordinate#kanji
修#シュウ ・ シュ ・ おさ.める ・ おさ.まる#discipline; conduct oneself well; study; master#kanji
隊#タイ#regiment; party; company; squad#kanji
織#ショク ・ シキ ・ お.る ・ お.り ・ おり ・ -おり ・ -お.り#weave; fabric#kanji
拡#カク ・ コウ ・ ひろ.がる ・ ひろ.げる ・ ひろ.める#broaden; extend; expand; enlarge#kanji
故#コ ・ ゆえ ・ ふる.い ・ もと#happenstance; especially; intentionally; reason; cause; circumstances; the late; therefore; consequently#kanji
振#シン ・ ふ.る ・ ぶ.る ・ ふ.り ・ -ぶ.り ・ ふ.るう#shake; wave; wag; swing#kanji
弁#ベン ・ ヘン ・ わきま.える ・ わ.ける ・ はなびら ・ あらそ.う#valve; petal; braid; speech; dialect; discrimination; dispose of; distinguish#kanji
就#シュウ ・ ジュ ・ つ.く ・ つ.ける#concerning; settle; take position; depart; study; per#kanji
異#イ ・ こと ・ こと.なる ・ け#uncommon; queerness; strangeness; wonderful; curious; unusual#kanji
献#ケン ・ コン ・ たてまつ.る#offering; counter for drinks; present; offer#kanji
厳#ゲン ・ ゴン ・ おごそ.か ・ きび.しい ・ いか.めしい ・ いつくし#stern; strictness; severity; rigidity#kanji
維#イ#fiber; tie; rope#kanji
浜#ヒン ・ はま#seacoast; beach; seashore#kanji
遺#イ ・ ユイ ・ のこ.す#bequeath; leave behind; reserve#kanji
塁#ルイ ・ ライ ・ スイ ・ とりで#bases; fort; rampart; walls; base(ball)#kanji
邦#ホウ ・ くに#home country; country; Japan#kanji
素#ソ ・ ス ・ もと#elementary; principle; naked; uncovered#kanji
遣#ケン ・ つか.う ・ -つか.い ・ -づか.い ・ つか.わす ・ や.る#dispatch; despatch; send; give; donate; do; undertake#kanji
抗#コウ ・ あらが.う#confront; resist; defy; oppose#kanji
模#モ ・ ボ#imitation; copy; mock#kanji
雄#ユウ ・ お- ・ おす ・ おん#masculine; male; hero; leader; superiority; excellence#kanji
益#エキ ・ ヤク ・ ま.す#benefit; gain; profit; advantage#kanji
緊#キン ・ し.める ・ し.まる#tense; solid; hard; reliable; tight#kanji
標#ヒョウ ・ しるべ ・ しるし#signpost; seal; mark; stamp; imprint; symbol; emblem; trademark; evidence; souvenir; target#kanji
宣#セン ・ のたま.う#proclaim; say; announce#kanji
昭#ショウ#shining; bright#kanji
廃#ハイ ・ すた.れる ・ すた.る#abolish; obsolete; cessation; discarding; abandon#kanji
伊#イ ・ かれ#Italy; that one#kanji
江#コウ ・ え#creek; inlet; bay#kanji
僚#リョウ#colleague; official; companion#kanji
吉#キチ ・ キツ ・ よし#good luck; joy; congratulations#kanji
盛#セイ ・ ジョウ ・ も.る ・ さか.る ・ さか.ん#boom; prosper; copulate#kanji
皇#コウ ・ オウ#emperor#kanji
臨#リン ・ のぞ.む#look to; face; meet; confront; attend; call on#kanji
踏#トウ ・ ふ.む ・ ふ.まえる#step; trample; carry through; appraise; evade payment#kanji
壊#カイ ・ エ ・ こわ.す ・ こわ.れる ・ やぶ.る#demolition; break; destroy#kanji
債#サイ#bond; loan; debt#kanji
興#コウ ・ キョウ ・ おこ.る ・ おこ.す#entertain; revive; retrieve; interest; pleasure#kanji
源#ゲン ・ みなもと#source; origin#kanji
儀#ギ#ceremony; rule; affair; case; a matter#kanji
創#ソウ ・ ショウ ・ つく.る ・ はじ.める ・ きず ・ けず.しける#genesis; wound; injury; hurt; start; originate#kanji
障#ショウ ・ さわ.る#hinder; hurt; harm#kanji
継#ケイ ・ つ.ぐ ・ まま-#inherit; succeed; patch; graft (tree)#kanji
筋#キン ・ すじ#muscle; sinew; tendon; fiber; plot; plan; descent#kanji
闘#トウ ・ たたか.う ・ あらそ.う#fight; war#kanji
葬#ソウ ・ ほうむ.る#interment; bury; shelve#kanji
避#ヒ ・ さ.ける ・ よ.ける#evade; avoid; avert; ward off; shirk; shun#kanji
